id,name,che_number,region_town,region_canton,regionId,recipientIds,grantIds,scope1Ids,scope2Ids,innochainIds,educhainIds,coords,website
692,Fondation Guilé,CHE-109.989.034,Boncourt,Jura,5,4,2,2,2,,8,"47.4991348,7.0195164",http://www.guile.org/
695,NTFP-Stiftung,CHE-109.990.706,Bern,Bern,5,"2,3",2,"1,2",2,2,8,"46.9493917,7.4407736",
698,Parrotia-Stiftung,CHE-109.992.792,Zürich,Zürich,2,"1,2","1,4",1,"1,2","1,2",,"47.3673104,8.5336252",
707,Hansdieter und Thildy Kretschmer Stiftung,CHE-109.995.566,Neftenbach,Zürich,5,3,"1,2",2,2,,"2,3,4,5,6","47.5216840,8.6737619",
709,Thierry und Eliane Bollag-Strauss Stiftung,CHE-109.996.399,Zürich,Zürich,4,"1,2,3","1,2,4","1,2","1,2","1,2","2,3,4,5,6","47.3739646,8.5628804",
710,The UsitawiNetwork Foundation,CHE-109.996.488,Münsingen,Bern,5,"2,3,4","2,3","1,2","1,2","3,4,5,6","2,3,4,5,6,7,8","46.8733177,7.5520051",http://www.usitawi.org/ueber-uns/wer-sind-wir/
716,Giuseppe Kaiser-Stiftung,CHE-110.001.415,Neftenbach,Zürich,6,"1,3","1,4,5","1,2","1,2","1,2","5,6","47.5242477,8.6712187",
719,Stiftung Kalaidos Fachhochschule,CHE-110.011.023,Zürich,Zürich,1,2,1,"1,2",2,"2,3,4,5,6","6,7","47.4154771,8.5434841",https://www.kalaidos-fh.ch/de-CH
729,Finergence Fondation pour le financement initial d'entreprises novatrices,CHE-110.066.952,Neuchâtel,Neuchâtel,3,4,2,1,"1,2","2,3,4,5,6",,"47.0796880,6.7958459",http://www.finergence.ch/
732,Bündner Stiftung INNOZET,CHE-110.072.148,Grüsch,Graubünden,2,4,1,1,"1,2","2,3,4,5,6",,"46.9754163,9.6407317",http://www.innozet.ch/Wir-ueber-uns.7.0.html
743,Präventionsstiftung der Kantonalen Gebäudeversicherungen,CHE-110.093.995,Bern,Bern,4,"1,2,3,4",2,1,1,,,"46.9466751,7.4411938",http://www.praeventionsstiftung.ch
744,Stiftung zur Förderung der Trinkwasserqualität,CHE-110.096.491,Zürich,Zürich,5,"2,3,4",2,1,2,"1,2",,"47.3781412,8.5633116",
749,Ypsomed Innovationsfonds,CHE-110.107.887,Burgdorf,Bern,2,4,"2,5",1,"1,2","3,4,5,6",,"47.0401198,7.6301580",http://www.innovationsfonds.ch/
751,Fondation Werner Buser,CHE-110.110.524,Bonfol,Jura,4,"1,2,3,4",2,"1,2",2,"2,3,4,5,6",8,"47.4759769,7.1527006",
753,Fondation neuchâteloise des entreprises de plâtrerie-peinture pour la formation et le perfectionnement professionnels,CHE-110.112.575,Hauterive NE,Neuchâtel,3,"1,2,4",3,2,2,,7,"47.0087415,6.9710320",
754,Rotary Stiftung Forch,CHE-110.112.747,Esslingen,Zürich,5,"1,2,3,4","2,4",2,2,,"4,5,6","47.2916788,8.7073776",
757,DEGIRMENKAYA-STIFTUNG,CHE-110.145.623,Liestal,Basel-Landschaft,5,"1,3","2,4",2,2,,"4,5,6,8","47.4758269,7.7255229",
758,W.A. de Vigier Stiftung,CHE-110.145.698,Solothurn,Solothurn,4,"1,4",5,2,"1,2",,8,"47.2127247,7.5339087",http://www.devigier.ch/fr-FR/Home
764,Stiftung zur Förderung des Naturhistorischen Museums,CHE-110.163.348,Basel,Basel-Stadt,1,3,"1,2",1,2,1,,"47.5576654,7.5904037",
768,Fondation Pierre et Nouky Bataillard,CHE-110.166.654,Chavannes-Renens,Vaud,4,"1,2,3,4",2,"1,2",2,"1,2,3,4,5,6",8,"46.5261362,6.6181507",https://fondationbataillard.ch/
771,Quanterra : centre international sur les dangers naturels et les risques en milieu montagneux et l'impact causé par les changements climatiques,CHE-110.170.408,Lausanne,Vaud,5,2,2,"1,2",2,"1,2,3,4,5,6",7,"46.5204790,6.6132029",https://quanterra.ch/
773,Hauser-Stiftung,CHE-110.172.229,Weggis,Luzern,4,"1,3","2,3,4",2,2,,8,"47.0390637,8.4427001",
777,Armand und Rosa Baudère-Stiftung,CHE-110.179.757,Reiden,Luzern,5,"1,2,3",2,"1,2","1,2","1,2","5,6,8","47.2392750,7.9693421",
778,ETH Zürich Foundation,CHE-110.182.216,Zürich,Zürich,2,"1,2","2,4","1,2","1,2","1,2",5,"47.3790419,8.5440289",https://www.ethz-foundation.ch/
789,Kodu Stiftung,CHE-110.192.278,Schwyz,Schwyz,4,"2,3","2,3","1,2",2,"1,2","5,6","47.0212859,8.6509289",
790,Ernst und Annelies Grossenbacher-Güntzel-Stiftung,CHE-110.194.604,St. Gallen,St. Gallen,4,"1,2,3","2,4","1,2",2,"1,2","4,5,6,7,8","47.4343860,9.3813459",
794,Pefi Waldstiftung,CHE-110.196.738,Wohlen AG,Aargau,4,"1,3","2,3,5",2,2,,"2,3,8","47.3477629,8.2719800",http://www.waldprodukte.ch/pages/naturverein-wohlen/archiv.php
797,MAX KOHLER STIFTUNG,CHE-110.199.613,Zürich,Zürich,5,"1,2,3","1,2,4,5","1,2","1,2","1,2","1,2,3,4,5,6","47.3741677,8.5352094",
798,Arthur und Frieda Thurnheer-Jenni Stiftung,CHE-110.200.067,Zürich,Zürich,4,"1,2,3,4",2,"1,2",2,"1,2",8,"47.3576071,8.5267012",
799,Fonds vaudois du bois,CHE-110.205.975,Lausanne,Vaud,4,"1,2,3,4","1,2,3",2,2,,8,"46.5567716,6.6833176",
804,Däster-Schild Stiftung,CHE-110.217.725,Grenchen,Solothurn,5,3,"1,2","1,2",2,1,8,"47.1909612,7.3964567",http://www.daester-schild-stiftung.ch/
811,Fondazione Leonardo,CHE-110.233.500,Lugano,Ticino,2,1,4,"1,2","1,2","1,2,3",5,"46.0031391,8.9496231",
812,Spendenstiftung Bank Vontobel,CHE-110.234.592,Zürich,Zürich,5,"1,2,3","1,2,4","1,2","1,2","1,2","2,3","47.3649922,8.5347557",
813,Stiftung Grüner Bundesplatz,CHE-110.234.936,Zug,Zug,5,"1,2,3","1,2,4",1,"1,2","1,2",,"47.1700412,8.5155951",
816,Fondazione VEL per la sperimentazione e l'introduzione di veicoli efficienti leggeri nell'uso quotidiano,CHE-110.238.733,Mendrisio,Ticino,4,"1,2,3,4",2,"1,2","1,2","2,3,4,5,6",8,"45.8742138,8.9779075",
827,Schweizerische Stiftung für Kunststoff-Reintegration,CHE-110.257.624,St. Gallen,St. Gallen,4,"2,3,4","1,2,3","1,2",2,"1,2,3,4,5,6","5,6","47.4126509,9.3407336",
832,Stiftung ERNE ambiente,CHE-110.268.639,Dällikon,Zürich,4,"1,2,3,4",2,1,2,"2,3,4,5,6",,"47.4462908,8.4346626",
833,Stiftung Veronika Leutwyler,CHE-110.270.748,Zürich,Zürich,5,"1,2,3","1,2,4",2,"1,2",,"2,3,4","47.3791004,8.4945732",
834,Stiftung Isla,CHE-110.270.783,Braunau,Thurgau,6,"2,3",2,"1,2",2,2,"4,5,6,7","47.4986372,9.0589999",
835,Global Institute for New Energy Technologies (GIFNET),CHE-110.271.328,Genève,Genève,5,"1,2,3,4",2,1,"1,2","1,2,3,4,5,6",,"46.2070181,6.1442955",
841,Stiftung Akademie für die Wissenschaft der Zukunft in Europa (AFFS),CHE-110.285.566,Bischofszell,Thurgau,5,"1,2,3,4","1,4","1,2",2,"1,2",8,"47.4942713,9.2376077",http://conference.keysofenoch.eu/fr/
851,Eidgenössische Stiftung zur Förderung schweizerischer Volkswirtschaft durch wissenschaftliche Forschung,CHE-110.291.851,Zürich,Zürich,4,4,2,1,"1,2","3,4,5,6",,"47.3843230,8.5444566",http://www.volkswirtschaft-stiftung.ch/
854,Dr. Lukas Werenfels-Stiftung,CHE-110.294.192,Zürich,Zürich,5,3,2,2,"1,2",,"2,3,4,5,6,7,8","47.3767872,8.5329575",
857,Fondation Pier-Luigi Giovannini,CHE-110.294.281,Fribourg,Fribourg,5,"1,2,3",2,2,"1,2",,8,"46.8000933,7.1514846",
858,Drosos Stiftung,CHE-110.295.010,Zürich,Zürich,5,3,2,2,2,,"4,7","47.3828885,8.5422889",https://drosos.org/
871,Fondazione Ferdinando e Laura Pica-Alfieri,CHE-110.320.731,Lugano,Ticino,2,"1,2,3,4",2,"1,2",2,"1,2","5,6,8","46.0064870,8.9542347",http://fondazionepicaalfieri.ch/
873,Michel Comte Water Foundation,CHE-110.322.799,Zürich,Zürich,5,"1,2,3,4",2,"1,2","1,2","1,2,3,4,5,6","1,2,3,4,5,6,7","47.3581620,8.5531309",
878,"Willy und Margherit Wölfli-Stiftung für den Natur-, Umwelt- und Tierschutz",CHE-110.327.070,Neerach,Zürich,5,"1,3","1,2,4",2,2,,"4,5,6,8","47.5105476,8.4636654",
881,Stiftung Natur- und Tierpark Goldau,CHE-110.330.706,Goldau,Schwyz,4,"2,3",2,1,2,"1,2",,"47.0508789,8.5519183",http://www.tierpark.ch/ueber-uns/stiftung-natur-und-tierpark-goldau/
882,Gomsinnova-Stiftung,CHE-110.331.031,Binn,Valais,3,"1,3,4","1,4","1,2",2,"1,2,3,4,5,6",8,"46.3639755,8.1839263",
883,Stiftung myclimate - The Climate Protection Partnership,CHE-110.336.005,Zürich,Zürich,5,"2,3,4",1,2,2,,"2,3,4,5,6,7,8","47.3880637,8.5182402",http://www.myclimate.org/
884,Werner Siemens-Stiftung,CHE-110.339.127,Zug,Zug,5,2,2,"1,2","1,2","2,3,4,5,6",8,"47.1767494,8.5186695",http://www.wernersiemens-stiftung.ch/home/
886,Stiftung Finanzplatz Basel,CHE-110.342.000,Basel,Basel-Stadt,1,"1,2,3,4",2,"1,2","1,2","1,2,3,4,5,6",8,"47.5597986,7.5931928",http://www.wsu.bs.ch/ueber-uns/partnerorganisationen/stiftung-finanzplatz-basel.html
887,Sonjan Stiftung,CHE-110.348.327,Gipf-Oberfrick,Aargau,2,"1,2,3",2,"1,2",2,"1,2",5,"47.4996328,7.9745219",
891,Fondazione Widar,CHE-110.362.652,Lugano,Ticino,5,"1,2","1,2,4","1,2",2,"1,2",8,"46.0047650,8.9511528",
896,Fondation pour la conservation de l'environnement (Foundation for Environmental Conservation),CHE-110.375.241,Morges,Vaud,4,"1,2,3,4",2,"1,2",2,"1,2,3,4,5,6",8,"46.5096852,6.4957529",
906,Karl Herr-Stiftung,CHE-110.377.091,Aarau,Aargau,3,1,4,2,"1,2",,"5,6","47.3901319,8.0477786",
908,Walter Hochstrasser-Stiftung,CHE-110.377.406,Zürich,Zürich,2,1,4,2,2,,5,"47.3765359,8.5480928",
910,Honegger-Stiftung,CHE-110.377.576,Glarus,Glarus,6,"1,2,3,4",2,1,2,"1,2",,"47.0407135,9.0675514",
912,Ulrich und Klara Huber-Reber-Stiftung,CHE-110.377.731,Basel,Basel-Stadt,2,3,1,"1,2",2,1,8,"47.5521345,7.6004167",
913,Evariste Mertens-Stiftung zur Förderung der Gartenarchitektur und Landschaftsplanung in der Schweiz,CHE-110.378.015,Zürich,Zürich,4,"1,2,3","2,3,4,5","1,2",2,"1,2","4,6,7","47.3818149,8.5353261",
917,Irene-Stiftung,CHE-110.378.297,Zürich,Zürich,5,"1,3","2,4",2,2,,8,"47.3945726,8.5377579",http://www.irenestiftung.ch/
920,Karl Kahane Stiftung,CHE-110.378.819,Celerina/Schlarigna,Graubünden,5,3,2,"1,2",2,"1,2,3,4,5,6",8,"46.5142899,9.8606201",http://www.kahanefoundation.org/
924,Paul Niggli-Stiftung,CHE-110.379.629,Zürich,Zürich,4,1,"4,5","1,2","1,2","1,2",5,"47.3783717,8.5463523",
925,Stiftung Ernst Witzig,CHE-110.379.641,Frauenfeld,Thurgau,4,"1,2","2,4","1,2","1,2","1,2","1,2,3,4,5,6","47.5629964,8.8715562",
926,Stipendienfonds der Korporationsgemeinde Sursee,CHE-110.379.753,Sursee,Luzern,2,1,4,2,"1,2",,"4,5,6,7","47.1682607,8.1058790",
928,Kühne-Stiftung,CHE-110.379.919,Schindellegi,Schwyz,5,"2,3,4","2,3","1,2",1,2,"4,5,6,7","47.1783656,8.7075795",https://www.kuehne-stiftung.org/index.php?id=1275
933,Albert Lück-Stiftung,CHE-110.380.816,Zürich,Zürich,1,2,2,"1,2",1,"1,2",5,"47.3828885,8.5422889",http://albert-lueck-stiftung.ch/
935,"MAVA, Fondation pour la Nature",CHE-110.381.425,Gland,Vaud,5,"1,2,3,4",2,"1,2",2,"1,2,3,4,5,6",8,"46.4156948,6.2778411",http://fr.mava-foundation.org/
945,Oikos - Stiftung für Oekonomie und Oekologie,CHE-110.383.217,St. Gallen,St. Gallen,3,1,2,"1,2",2,1,5,"47.4316121,9.3746170",http://www.iwoe.unisg.ch/de/institut/oikos
953,"Schweiz. Stiftung für Forschung und Ausbildung ""Qualität"" SFAQ",CHE-110.385.009,Zollikofen,Bern,6,"1,2","2,4,5","1,2","1,2",2,"5,6","46.9932747,7.4569846",
954,Stiftung zur Förderung der rechtlichen und wirtschaftlichen Forschung an der Universität Basel,CHE-110.385.305,Basel,Basel-Stadt,3,2,3,"1,2","1,2",1,5,"47.5587086,7.5869412",https://forschdb2.unibas.ch/inf2/rm_projects/object_view.php?r=403076&type=5
963,Fondazione Giorgio Schwarz-Fraissinet,CHE-110.387.623,Vira,Ticino,2,"2,3",2,2,2,,8,"46.1434100,8.8406300",
965,"Fondazione di solidarietà della Loggia Massonica ""Brenno Bertoni""",CHE-110.387.913,Lugano,Ticino,3,1,4,2,"1,2",,"5,6","46.0073501,8.9525451",http://www.brennobertoni.ch/storia.html
969,SESIG Stiftung,CHE-110.388.410,Adliswil,Zürich,3,"1,2,3,4",2,"1,2","1,2","3,4,5,6","4,5,6","47.3263500,8.5303766",
970,Fondazione Giuseppe Soldati,CHE-110.388.798,Neggio,Ticino,2,"1,3","2,4",2,"1,2",,8,"45.9857933,8.8796168",
971,Stiftung zur Förderung der beruflichen Aus- und Weiterbildung in der Holzindustrie,CHE-110.389.591,Uznach,St. Gallen,6,1,4,2,2,,7,"47.2251191,8.9754828",
972,Stiftung zur Förderung des landwirtschaftlichen Bildungswesens,CHE-110.389.616,Brugg AG,Aargau,4,2,"1,2,3",2,2,,"4,5,6,7","47.4842317,8.2047270",
981,Fondation Nadine de Rothschild,CHE-110.391.369,Genève,Genève,5,"1,2,3,4","1,2,3,4,5","1,2","1,2",,"2,3,4,5,6,7,8","46.2028384,6.1547776",http://www.edrfoundations.org/default-fr.aspx
982,Vrenjo-Stiftung,CHE-110.391.518,Arlesheim,Basel-Landschaft,3,"1,2,3","1,3,4","1,2","1,2","1,2","1,2,3,8","47.4960635,7.6236847",
983,Ernst und Jacqueline Weil-Stiftung,CHE-110.391.843,Zürich,Zürich,2,"1,2","1,2,4",2,"1,2",,"4,5,6","47.3806560,8.5629819",
984,Wolfermann-Nägeli-Stiftung,CHE-110.392.251,Zürich,Zürich,4,2,2,1,"1,2","1,2",,"47.3681441,8.5393976",
985,Fondation Dimitris N. Chorafas,CHE-110.392.771,Luzern,Luzern,4,1,5,1,"1,2","1,2,3,4,5,6",,"47.0540097,8.3096367",http://research-office.epfl.ch/chorafas
990,Das hungernde Kind,CHE-110.394.155,Winterthur,Zürich,5,"1,2,3,4","2,4",1,"1,2","1,2",,"47.5086972,8.7256204",
994,Stiftung Nord - Süd,CHE-110.394.801,Zürich,Zürich,5,"2,3",2,2,"1,2",,"2,3,4,5","47.3602439,8.5833356",
996,(Fondazione Gerling) (Gerling Stiftung) (Gerling Foundation),CHE-110.395.137,Tegna,Ticino,5,"1,2,3,4","1,2,3,4","1,2",2,"1,2,3,4,5,6",8,"46.1128736,8.7026415",
997,"Stiftung für Bevölkerung, Migration und Umwelt (BMU)",CHE-110.395.166,Uetikon am See,Zürich,5,"1,3","1,4",1,2,2,,"47.2657856,8.6779400",http://www.bmu-foundation.ch/
1004,Humanatura-Stiftung,CHE-110.397.030,Wauwil,Luzern,6,"2,3,4",2,2,2,,"1,2,3,4,5,6,7,8","47.1876441,8.0254880",
1008,"Fondation pour le concours ""Environnement + Jeunesse""",CHE-110.397.751,Lausanne,Vaud,2,"1,2",5,2,2,,"2,3,4","46.5411564,6.6312878",http://www.environnementjeunesse.ch/index.htm
1009,Beat und Dieter Jutzler-Stiftung,CHE-110.397.923,Münchenbuchsee,Bern,4,"1,2,3,4",2,"1,2","1,2","1,2,3,4,5,6",5,"47.0205965,7.4503536",
1010,Ores Stiftung für die Erforschung der marinen Umwelt,CHE-110.398.182,Basel,Basel-Stadt,5,"1,3","1,4","1,2",2,1,8,"47.5478680,7.6059179",http://www.ores.ch/index.php/education/swiss-services/der-walkoffer
1011,La Fondation Mondiale INSEAD (The INSEAD World Foundation),CHE-110.398.331,Genève,Genève,5,1,4,2,"1,2",,7,"46.1980968,6.1482733",https://www.insead.edu/give
1014,Stiftung Ammann von Wittenwil,CHE-110.398.839,Wittenwil,Thurgau,3,"1,2,3,4",2,2,2,,"4,5,6,7","47.5029349,8.9244667",
1017,Schilling-Stiftung,CHE-110.399.158,Baden,Aargau,5,"3,4",2,2,"1,2",,"2,3,4","47.4761145,8.3085290",
1022,Schweizerische Studienstiftung Fonds für begabte junge Menschen,CHE-110.400.620,Zürich,Zürich,4,1,4,2,"1,2",,5,"47.3675216,8.5547995",https://www.studienstiftung.ch/
1025,Thalmann-Stiftung,CHE-110.401.275,Olten,Solothurn,2,"1,2,3,4",2,"1,2","1,2","1,2",8,"47.3509992,7.9030365",
1027,Margarethe und Rudolf Gsell-Stiftung,CHE-110.401.720,Basel,Basel-Stadt,4,"1,2,3,4",2,"1,2",2,2,"5,6,8","47.5610716,7.5941639",
1029,Fondation Montagu,CHE-110.401.950,Zürich,Zürich,5,"2,3","2,3",2,2,,"2,3,8","47.3640340,8.5465866",http://www.fondationmontagu.org/
1036,LATOUR - Stiftung für Landwirtschaft und Tourismus,CHE-110.402.547,Davos,Graubünden,2,"1,2,4","2,4",2,2,,"4,5,6,8","46.8325430,9.8577325",
1038,Rollirain,CHE-110.402.889,Steckborn,Thurgau,2,"2,3,4","1,2,3","1,2",2,"1,2,3,4,5,6","4,6,7","47.6519314,8.9654857",http://www.rollirain.ch/pages/betrieb/traegerschaft.php
1043,Sandoz - Fondation de Famille,CHE-110.403.618,Glarus,Glarus,4,"1,2,4",,"1,2","1,2","2,3,4,5,6","5,6,8","47.0395719,9.0687689",http://www.sandozfondation.ch/fr
1045,Stiftung Drittes Millennium,CHE-110.403.883,Uetikon,Zürich,5,"1,2,3,4",2,2,"1,2",,"2,3,4,5,6,7","47.2685380,8.6863034",http://www.stiftung-drittes-millennium.com/en/stiftung/stiftungszweck.html
1051,Stiftung für Meereswissenschaft und -forschung,CHE-110.404.635,Zürich,Zürich,5,"1,2,3,4",2,1,2,"1,2",,"47.3670459,8.5373253",
1086,GLOBAL FOUNDATION FOR LIFE SCIENCES,CHE-110.408.461,Fribourg,Fribourg,4,2,3,"1,2",2,1,8,"46.8068818,7.1624845",
1088,INVENTUS BERN - Stiftung,CHE-110.408.544,Bern-Bümpliz,Bern,1,"1,2","2,4,5","1,2",1,"2,3,4,5,6",6,"46.9418526,7.3915477",http://www.inventus.ch
1091,Moritz Straus-Stiftung,CHE-110.408.975,Basel,Basel-Stadt,4,"1,2","2,4","1,2","1,2","1,2","5,6,7","47.5488957,7.5977381",
1092,UBS Stiftung für Soziales und Ausbildung,CHE-110.409.041,Zürich,Zürich,4,"1,3",2,2,"1,2",,"4,5,6,7","47.3719809,8.5381437",https://www.ubs.com/global/de/about_ubs/stiftungen/soziales.html
1095,Novartis Stiftung für Mensch und Umwelt,CHE-110.409.319,Basel,Basel-Stadt,6,"3,4",1,2,2,,8,"47.5731486,7.5792042",
1098,Marion Jean Hofer-Woodhead-Stiftung,CHE-110.409.489,Basel,Basel-Stadt,6,"1,2,3,4","1,2",1,2,"1,2",,"47.5537144,7.5924782",
1107,FONDATION INTERNATIONALE GUY DE ROTHSCHILD,CHE-110.410.506,Fribourg,Fribourg,5,"1,2,3,4",2,"1,2","1,2","1,2,3,4,5,6",8,"46.8011901,7.1516840",
1108,Schweizerische Stiftung für Landschaftsarchitektur (SLA),CHE-110.410.529,Rapperswil,St. Gallen,4,1,5,"1,2",2,1,5,"47.2236318,8.8180845",https://www.sla-stiftung-landschaftsarchitektur.ch/
1111,"Stiftung Berthold Leibinger, Schweizerisches Zentrum zur Förderung industrieller Innovation",CHE-110.410.647,Grüsch,Graubünden,5,4,1,"1,2","1,2","3,4,5,6","4,5,6,7","46.9754163,9.6407317",
1121,Jacques und Susanna Chauvet Stiftung,CHE-110.412.184,Zürich,Zürich,6,"1,2,3,4",2,2,2,,"2,3,4,5,6","47.3554128,8.5314180",
1127,Fondazione Carlo e Albina Cavargna,CHE-110.412.830,Biasca,Ticino,2,1,"2,4","1,2","1,2",1,"5,7","46.3610582,8.9819228",
1130,"Stiftung-Eleonora-Susanna für den Natur-, Umwelt- und Tierschutz",CHE-110.413.120,Zürich,Zürich,5,"1,2,3","2,4",2,2,,"4,5,6,7","47.3627555,8.5527810",
1131,Fondation Orchidée,CHE-110.413.249,Chêne-Bougeries,Genève,5,"1,2,3,4",3,"1,2",2,1,8,"46.1874613,6.1727747",http://www.orchidee.org/
1133,Stiftung Res Bona,CHE-110.413.367,Birsfelden,Basel-Landschaft,5,"1,2,3","2,4",1,"1,2","1,2",,"47.5565994,7.6246520",
1140,Fondazione BPO,CHE-110.441.346,Champfèr,Graubünden,5,1,4,"1,2","1,2","1,2","4,5,6,7","46.4784800,9.8114300",
1142,Stiftung zur Förderung der unabhängigen und nachhaltigen Konsumenteninformation,CHE-110.441.501,Kloten,Zürich,4,"2,3,4",2,"1,2",2,"1,2",8,"47.4487673,8.5785430",
1144,Stiftung GlobalLokal,CHE-110.441.866,Basel,Basel-Stadt,2,"1,2,3,4",2,1,2,"1,2",,"47.5445826,7.5840377",
1151,Stiftung Stein,CHE-110.442.883,Schwyz,Schwyz,5,"1,2","2,4","1,2","1,2","1,2","5,6","47.0221793,8.6472525",
1152,Karl Näf Stiftung,CHE-110.462.058,Glarus,Glarus,4,"1,2,3,4","2,4",1,"1,2","1,2",,"47.0425197,9.0659182",
1157,LafargeHolcim Foundation for Sustainable Construction,CHE-110.476.586,Zürich,Zürich,5,4,5,1,1,"2,3,4,5,6",,"47.4148845,8.5599939",https://www.lafargeholcim-foundation.org/
1159,Fondazione Carla e Bruno Fabbroni,CHE-110.484.982,Lugano,Ticino,2,3,2,"1,2","1,2","1,2",8,"46.0089913,8.9557929",
1166,Stiftung in honorem divinae sapientiae,CHE-110.522.192,Schwarzenberg,Luzern,5,"2,4",2,1,"1,2","1,2,3,4,5,6",,"47.0192475,8.1761207",
1167,Jürg Weber-Stiftung,CHE-110.523.530,Burgdorf,Bern,1,2,2,1,2,2,,"47.0553206,7.6252106",
1169,BORNEO TROPICAL RAINFOREST FOUNDATION,CHE-110.530.211,Vernier,Genève,5,"1,2,3,4",1,"1,2",2,"1,2,3,4,5,6",8,"46.2141395,6.1111637",
1172,Meyer-Ravenna Stiftung,CHE-110.541.249,Zürich,Zürich,5,"1,2,3","2,4",1,"1,2","1,2",,"47.3764580,8.5578353",
1173,Centre de formation du secteur de la construction (CEFOSC),CHE-110.545.276,Eschert,Bern,4,1,"1,4",2,1,,"4,6","47.2789815,7.3947483",
1175,Stiftung Swiss Excellence,CHE-110.554.766,Zürich,Zürich,4,4,"2,5",1,"1,2","3,4,5,6",,"47.3725085,8.5384723",http://swiss-excellence.ch/
1178,ICIMOD Stiftung,CHE-110.558.267,Bern,Bern,5,"2,3",2,"1,2","1,2","1,2","4,5,6","46.9474936,7.4449505",
1179,Alice Wartemann-Stiftung,CHE-110.558.853,Dettighofen bei Oberhofen,Thurgau,3,"1,2,3,4",2,1,2,2,,"47.6254792,9.2024187",
1182,Bâloise-Jubiläumsstiftung,CHE-110.572.600,Basel,Basel-Stadt,6,"1,2,3,4","2,4",1,2,"2,3",,"47.5493741,7.5936658",
1184,Heinz Kaiser Stiftung,CHE-110.593.192,Zürich,Zürich,3,"1,2","2,4","1,2","1,2","1,2","2,3,4,5,6,7","47.3625255,8.5514523",
1188,Richard Büchner-Stiftung zur Förderung der wirtschafts- und sozialwissenschaftlichen Forschung,CHE-110.616.752,Zürich,Zürich,6,"1,2","2,4","1,2",2,"1,2","5,6","47.4109145,8.5406832",
1189,M. & P.-A. Mathier Ausbildungsstiftung,CHE-110.620.015,Zürich,Zürich,5,1,"4,5",2,2,,5,"47.3675496,8.5415741",
1190,Fondation ProTechno (ProTechno Stiftung) (ProTechno Foundation),CHE-110.636.111,Neuchâtel,Neuchâtel,4,"1,3","1,3,4","1,2","1,2","1,2,3,4,5,6",8,"46.9914936,6.9302206",
1195,Louise Blackborne-Stiftung,CHE-111.651.509,Bern,Bern,5,"2,3",1,"1,2","1,2","1,2",5,"46.9473759,7.4536854",
1196,Stiftung Robert und Yvonne Peter-Aeby,CHE-111.654.703,Zürich,Zürich,4,"1,2,3","2,4",2,"1,2",,"4,5,6,7","47.3561744,8.5573416",
1197,Stiftung re-connected,CHE-111.691.638,Oberägeri,Zug,2,"1,2","2,4",2,"1,2",,"4,5,6,7","47.1376038,8.6172422",
1200,Stiftung Green Ethiopia,CHE-111.702.265,Winterthur,Zürich,5,2,3,2,2,,"2,3,4,5,6,7,8","47.4832253,8.7761976",http://www.greenethiopia.org/cms/de/
1202,Sozialfonds suissetec,CHE-111.704.583,Zürich,Zürich,4,"2,3","1,2",2,"1,2",,"4,5,6,7","47.3750459,8.5608375",
1206,Stiftung Bredroli,CHE-111.723.675,Zürich,Zürich,5,"1,2,3","2,4",2,"1,2",,"1,2,3,4,5,6,7","47.3561744,8.5573416",
1208,Rainbows4children Stiftung,CHE-111.732.734,Lachen,Schwyz,5,"1,2","3,4",2,1,,"1,2,3,4,5","47.1867723,8.8544917",http://www.rainbows4children.org/
1211,Stiftung Naturreservat Rappentobel Meilen,CHE-111.738.926,Meilen,Zürich,2,2,2,"1,2",2,"1,2",8,"47.2693150,8.6436923",
1213,Gebauer Stiftung,CHE-111.741.319,Zürich,Zürich,5,"1,3","1,4","1,2","1,2",2,"4,5,6,7","47.3639594,8.5473251",http://www.gebauerstiftung.ch/
1219,Pius Eisenring Stiftung,CHE-111.775.873,Dornach,Solothurn,5,1,5,2,2,,"4,7","47.4774258,7.6134715",
1221,CEB Trust Fund,CHE-111.779.434,Genève,Genève,5,"1,2,3,4",2,"1,2","1,2","1,2,3,4,5,6",8,"46.2020119,6.1602564",
1224,Swiss Philanthropy Foundation,CHE-111.798.093,Genève,Genève,5,3,"1,2",2,2,,8,"46.2062270,6.1417438",http://www.swissphilanthropy.ch/
1225,Acél-Stiftung zur Förderung der Forschung in Betriebswissenschaften und Engineering,CHE-111.959.930,Zürich,Zürich,2,"2,3,4","1,2","1,2","1,2","2,3,4,5,6",5,"47.3918307,8.5004756",
1226,Temperatio-Stiftung,CHE-111.969.437,Kilchberg,Zürich,2,"1,2,3,4",2,2,2,,8,"47.3301039,8.5433138",http://www.temperatio.ch/
1227,Luma Stiftung,CHE-111.972.741,Feldmeilen,Zürich,5,"1,2,3","2,4",2,2,,"1,2,3,4,5,6,7","47.2833810,8.6126211",
1228,Kindernothilfe Schweiz,CHE-111.981.214,Aarau,Aargau,5,3,2,2,2,,"2,3,8","47.3943065,8.0508973",http://www.kindernothilfe.ch/
1230,"""baiji.org"" foundation",CHE-111.985.703,Zürich,Zürich,5,"2,3","1,2","1,2",2,"1,2",8,"47.3598874,8.5518097",
1231,Fundaziun VnÃ,CHE-111.993.921,Vnà,Graubünden,1,"1,2,3,4","1,2",2,2,,8,"46.8422838,10.3642523",http://www.fundaziunvna.ch/index.php?id=37
